City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
360,seven pagodas,12.6264,80.1722,25.59,88,99,3.05,IN,1701211177
361,corowa,-36.0333,146.3833,18.65,96,100,2.67,AU,1701211177
362,kapsan-up,41.0903,128.2933,-15.58,83,15,0.95,KP,1701211177
363,barvinkove,48.9097,37.0205,2.48,89,100,6.9,UA,1701211177
364,aguilar,37.5148,-4.6572,12.65,82,44,1.34,ES,1701211177
365,alice springs,-23.7,133.8833,24.75,36,100,3.6,AU,1701211178
366,campo gallo,-26.5833,-62.85,31.14,49,4,3.43,AR,1701211178
367,plastun,44.7561,136.2939,-12.19,54,3,3.99,RU,1701211178
368,mitsamiouli,-11.3847,43.2844,26.92,80,26,4.58,KM,1701211178
369,wanlaweyn,2.6185,44.8938,25.29,74,90,4.71,SO,1701211179
370,itoman,26.1247,127.6694,21.43,73,20,3.09,JP,1701211179
371,villanueva,15.3167,-88.0,29.55,62,20,5.14,HN,1701211130
372,sisimiut,66.9395,-53.6735,-5.43,65,97,6.52,GL,1701211179
373,birjand,32.8663,59.2211,7.26,61,0,2.06,IR,1701211180
374,afaahiti,-17.75,-149.2833,28.93,83,100,10.1,PF,1701211180
375,mosjoen,65.836,13.1908,0.23,86,20,1.54,NO,1701211180
376,sao jose da coroa grande,-8.8978,-35.1478,25.27,75,7,4.25,BR,1701211180
377,moundou,8.5667,16.0833,27.94,32,100,0.68,TD,1701211181
378,tabou,4.423,-7.3528,25.73,85,96,2.35,CI,1701211181
379,kaiapoi,-43.3783,172.6401,14.48,63,100,5.14,NZ,1701211181
380,tocopilla,-22.092,-70.1979,20.45,69,27,5.48,CL,1701211181
381,touros,-5.1989,-35.4608,26.3,76,100,5.34,BR,1701211181
382,nsanje,-16.92,35.262,26.27,64,65,1.51,MW,1701211182
383,tambopata,-12.7333,-69.1833,27.94,83,40,2.57,PE,1701211182
384,ussel,45.55,2.3167,-0.07,72,100,0.94,FR,1701211182
385,serebryanyye prudy,54.4692,38.721,-13.79,98,37,2.11,RU,1701211182
386,huanren,41.2647,125.3667,-10.04,73,37,1.02,CN,1701211182
387,kirensk,57.7853,108.1119,-17.24,97,100,0.89,RU,1701211183
388,anna regina,7.2644,-58.5077,25.93,85,7,3.38,GY,1701211183
389,lasem,-6.6922,111.4527,25.49,85,100,2.11,ID,1701211183
390,lubao,14.9167,120.55,25.84,81,94,3.69,PH,1701211183
391,itabira,-19.6192,-43.2269,19.98,97,100,1.09,BR,1701211082
392,agdas,40.65,47.4761,-0.07,78,1,1.97,AZ,1701211184
393,bethanie,-26.4833,17.15,20.67,42,100,2.49,NA,1701211184
394,olyokminsk,60.3736,120.4264,-19.38,94,99,3.02,RU,1701210922
395,del rio,29.3627,-100.8968,18.06,34,0,4.63,US,1701211184
396,san-pedro,4.7485,-6.6363,25.8,86,57,2.45,CI,1701211185
397,qamdo,31.1667,97.2333,-7.35,51,51,2.07,CN,1701211185
398,tanout,14.9709,8.8879,24.77,25,59,4.56,NE,1701211185
399,xilin hot,43.9667,116.0333,-19.62,86,6,4.93,CN,1701211186
400,taro,-8.3862,115.28,22.0,87,50,0.17,ID,1701211186
401,um jar al gharbiyya,13.8013,32.4078,28.24,31,0,4.75,SD,1701211186
402,tommot,58.9564,126.2925,-15.97,92,100,4.84,RU,1701211187
403,palmer,42.1584,-72.3287,0.65,44,87,0.89,US,1701211187
404,kyren,51.6828,102.1408,-18.35,86,48,0.52,RU,1701211187
405,rundu,-17.9333,19.7667,21.64,64,31,2.22,NA,1701211187
406,hurghada,27.2574,33.8129,19.02,42,0,3.6,EG,1701211188
407,remire-montjoly,4.9167,-52.2667,28.02,78,20,3.09,GF,1701211188
408,pohang,36.0322,129.365,1.57,76,21,2.66,KR,1701210950
409,port saint john's,-31.6229,29.5448,20.57,82,94,8.49,ZA,1701211188
410,cova figueira,14.8905,-24.2934,21.79,77,5,5.06,CV,1701211188
411,inga,-7.2808,-35.6044,26.25,74,61,4.31,BR,1701211189
412,ta`u,-14.2336,-169.5144,27.53,80,100,7.61,AS,1701211189
413,seaside,36.6111,-121.8516,20.21,58,0,2.68,US,1701211189
414,greymouth,-42.4667,171.2,13.52,81,96,2.26,NZ,1701211189
415,dauphin,51.1494,-100.0502,3.08,60,0,11.32,CA,1701211189
416,maloye ganyushkino,46.6,49.2667,4.05,91,96,4.41,KZ,1701211190
417,ziro,27.6333,93.8333,4.26,67,51,1.16,IN,1701211190
418,buurhakaba,2.8026,44.0781,24.5,78,83,3.16,SO,1701211190
419,barclayville,4.6797,-8.2339,25.44,85,86,1.29,LR,1701211190
420,tymovskoye,50.8456,142.655,-13.04,92,100,3.37,RU,1701211190
421,kijang,35.2442,129.2139,-0.15,59,70,1.65,KR,1701211191
422,nouadhibou,20.931,-17.0347,19.99,49,0,4.12,MR,1701211191
423,khanpur mahar,27.8436,69.4137,17.09,32,1,3.6,PK,1701211191
424,rostovka,55.3842,71.8891,-3.84,85,97,4.85,RU,1701211191
425,sorong,-0.8833,131.25,26.44,87,100,2.44,ID,1701211192
426,carnarvon,-24.8667,113.6333,21.71,61,61,5.82,AU,1701211192
427,saint-pierre,-21.3393,55.4781,22.82,64,7,2.57,RE,1701211192
428,bamboo flat,11.7,92.7167,28.05,78,75,3.6,IN,1701211192
429,virginia,37.5481,-77.4467,4.08,32,0,8.75,US,1701210718
430,port macquarie,-31.4333,152.9167,24.38,75,100,5.21,AU,1701211192
431,gondia,21.45,80.2,15.68,94,6,1.14,IN,1701211193
432,south hedland,-20.4089,118.5983,25.96,69,100,5.14,AU,1701211193
433,haiku-pauwela,20.9219,-156.3051,26.69,73,75,3.6,US,1701211193
434,kingston,17.997,-76.7936,27.53,78,75,4.12,JM,1701210950
435,feicheng,35.2606,117.9675,4.39,63,100,2.35,CN,1701211193
436,nangwa,-4.4667,35.45,13.56,85,41,2.3,TZ,1701211194
437,nenjiang,49.1833,125.2167,-18.41,94,98,1.6,CN,1701211156
438,mount gambier,-37.8333,140.7667,15.22,85,100,6.21,AU,1701211194
439,merritt,50.1123,-120.7942,0.74,65,41,0.54,CA,1701211194
440,arraial do cabo,-22.9661,-42.0278,23.98,88,40,8.23,BR,1701211194
441,mombetsu,44.3525,143.3525,-1.66,72,73,11.26,JP,1701211195
442,sandnessjoen,66.0217,12.6316,0.23,59,20,3.6,NO,1701211195
443,yuzhno-kurilsk,44.0306,145.8556,3.54,74,83,14.71,RU,1701211195
444,harpalpur,25.2884,79.3347,17.34,82,2,1.22,IN,1701211195
445,okhotsk,59.3833,143.3,-11.73,92,100,2.97,RU,1701211196
446,byalynichy,53.9983,29.7126,-7.48,93,100,4.04,BY,1701211196
447,courtenay,49.6866,-124.9936,6.18,81,100,1.03,CA,1701211196
448,kalianget,-7.05,113.9333,27.3,78,99,0.41,ID,1701211196
449,schuyler,42.4167,-76.883,-1.22,72,64,4.47,US,1701211196
450,prince rupert,54.3161,-130.3201,8.05,92,100,3.6,CA,1701210911
451,vilhena,-12.7406,-60.1458,24.12,83,40,2.06,BR,1701211197
452,egilsstadir,65.2653,-14.3948,3.95,75,75,2.06,IS,1701211197
453,huadian,42.9633,126.7478,-13.3,89,93,6.03,CN,1701211197
454,robertsport,6.7533,-11.3686,26.67,79,95,0.41,LR,1701211197
455,kashin,57.3592,37.6081,-11.0,97,93,3.49,RU,1701211198
456,'ain abid,36.2319,6.9433,9.43,73,12,2.0,DZ,1701211198
457,gorontalo,0.5412,123.0595,25.43,91,100,1.02,ID,1701211198
458,langtoucun,40.0261,124.3286,-4.53,36,98,3.28,CN,1701211199
459,awjilah,29.1081,21.2869,14.09,36,0,3.36,LY,1701211199
460,ribe,55.3305,8.7697,-3.93,66,100,4.41,DK,1701211199
461,severobaykal'sk,55.65,109.3167,-14.16,76,13,2.72,RU,1701211199
462,kavaratti,10.5669,72.642,28.53,75,86,3.7,IN,1701211199
463,keelung,25.1283,121.7419,22.27,76,24,6.48,TW,1701211200
464,bousso,10.4795,16.7117,27.54,25,59,0.91,TD,1701211200
465,ushachy,55.1786,28.6035,-10.32,96,91,1.98,BY,1701211200
466,zapolyarnyy,69.4154,30.8136,-0.4,96,95,6.93,RU,1701211201
467,iquique,-20.2208,-70.1431,21.02,76,18,2.97,CL,1701211439
468,oak grove,45.4168,-122.6401,8.39,58,20,5.66,US,1701211201
469,hami,42.8,93.45,1.37,33,6,0.47,CN,1701211201
470,ketchikan,55.3422,-131.6461,7.26,76,20,3.09,US,1701211202
471,comandante fontana,-25.3345,-59.6821,27.72,76,26,2.78,AR,1701211202
472,hobyo,5.3505,48.5268,26.75,72,81,6.43,SO,1701211202
473,hastings,50.8552,0.5729,4.73,41,12,3.76,GB,1701211203
474,sterling,39.0062,-77.4286,-0.06,45,20,7.72,US,1701211121
475,tolanaro,-25.0319,46.9987,23.86,87,1,5.67,MG,1701211203
476,zmigrod,51.4667,16.9056,-3.65,82,74,2.43,PL,1701211203
477,papao,-17.75,-149.55,29.82,83,100,10.94,PF,1701211204
478,malango,-2.9627,119.9001,21.31,95,100,0.39,ID,1701211204
479,mugia,43.1041,-9.2179,16.2,95,100,8.34,ES,1701211204
480,broome,42.2506,-75.833,-1.83,67,20,4.63,US,1701211204
481,mogocha,53.7333,119.7667,-19.0,91,100,1.6,RU,1701211204
482,douliu,23.7094,120.5433,22.48,66,3,0.85,TW,1701211205
483,general pico,-35.6566,-63.7568,19.87,93,82,3.21,AR,1701211205
484,kurmuk,10.55,34.2833,25.06,36,10,1.23,SD,1701211205
485,bougouni,11.417,-7.479,27.91,50,67,1.97,ML,1701211205
486,gdynia,54.5189,18.5319,-3.06,88,0,2.57,PL,1701211205
487,moa,20.6569,-74.9403,26.02,82,46,2.64,CU,1701211206
488,happy valley-goose bay,53.3168,-60.3315,2.17,93,100,1.54,CA,1701211206
489,vagharshapat,40.1656,44.2946,-1.55,59,4,1.54,AM,1701211206
490,guarapari,-20.6667,-40.4975,26.05,92,91,4.16,BR,1701211175
491,shimoda,34.6667,138.95,11.17,56,1,12.93,JP,1701211207
492,talcahuano,-36.7167,-73.1167,16.82,67,0,7.2,CL,1701211173
493,siwa oasis,29.2041,25.5195,13.94,53,15,2.23,EG,1701211207
494,mengcheng chengguanzhen,33.2661,116.566,9.5,51,100,4.1,CN,1701211207
495,choibalsan,48.0667,114.5,-19.88,83,22,6.07,MN,1701211207
496,bubaque,11.2833,-15.8333,28.26,67,8,7.9,GW,1701211208
497,dingcheng,32.1272,115.0394,9.12,59,85,3.26,CN,1701211208
498,copiapo,-27.3667,-70.3333,14.83,42,0,2.38,CL,1701211128
499,mahdia,35.5047,11.0622,16.97,64,66,2.34,TN,1701211208
500,waiuku,-37.25,174.75,19.92,74,60,4.44,NZ,1701211208
501,baharly,38.4362,57.4316,9.51,71,69,4.55,TM,1701211209
502,ngaoundere,7.3167,13.5833,21.94,35,65,0.77,CM,1701211209
503,tindouf,27.6711,-8.1474,15.76,44,0,4.95,DZ,1701211209
504,canton,23.1167,113.25,22.71,54,100,2.88,CN,1701211061
505,palu,-0.8917,119.8707,25.56,93,97,0.81,ID,1701211209
506,kone,-21.0595,164.8658,27.71,57,100,0.42,NC,1701211210
507,cody,44.5263,-109.0565,3.68,65,0,2.06,US,1701211210
508,itacare,-14.2775,-38.9967,25.6,80,9,3.91,BR,1701211210
509,gamba,-2.65,10.0,25.04,85,100,0.38,GA,1701211210
510,stanisic,45.94,19.1653,3.93,72,71,7.86,RS,1701211210
511,sirsa,29.5333,75.0167,15.94,57,36,1.94,IN,1701211211
512,chakradharpur,22.7,85.6333,18.43,63,96,0.63,IN,1701211211
513,callao,-12.0667,-77.15,21.16,73,20,7.72,PE,1701211211
514,charters towers,-20.1,146.2667,30.55,49,1,4.22,AU,1701211211
515,piti village,13.4626,144.6933,29.06,81,0,6.69,GU,1701211212
516,sao joao da ponte,-15.9292,-44.0078,24.97,39,23,2.14,BR,1701211195
517,al muwayh,22.4333,41.7583,22.62,30,5,3.5,SA,1701211212
518,grand falls-windsor,48.9332,-55.6649,4.33,92,100,4.7,CA,1701211212
519,edgewater,28.9889,-80.9023,13.08,67,100,3.99,US,1701211212
520,pacific grove,36.6177,-121.9166,19.25,63,0,4.92,US,1701211213
521,cruzeiro do sul,-29.5128,-51.9853,21.95,91,100,2.79,BR,1701211213
522,kikvidze,50.7416,43.0518,-4.12,86,7,2.6,RU,1701211213
523,richmond,37.5538,-77.4603,3.93,33,0,8.75,US,1701211032
524,ciudad acuna,29.3232,-100.9522,18.16,35,0,4.63,MX,1701211030
525,olinda,-8.0089,-34.8553,26.85,69,20,6.17,BR,1701211214
526,kaa-khem,51.6833,94.7333,-19.98,96,82,1.39,RU,1701211214
527,borovskoy,53.8,64.15,0.79,88,100,2.76,KZ,1701211214
528,gereida,11.2811,25.1414,23.85,27,11,4.6,SD,1701211215
529,sunchales,-30.944,-61.5615,29.47,63,4,3.62,AR,1701211215
530,maile,-38.9466,-72.3727,14.34,56,14,2.61,CL,1701211215
531,hilo,19.7297,-155.09,27.83,75,75,6.69,US,1701211161
532,ancud,-41.8697,-73.8203,11.27,86,35,6.19,CL,1701211215
533,sao miguel do iguacu,-25.3481,-54.2378,24.49,96,16,1.27,BR,1701211216
534,crookston,47.7741,-96.6081,5.95,69,40,3.6,US,1701211216
535,petawawa,45.9001,-77.3328,-5.23,70,40,4.63,CA,1701211216
536,sikonge,-5.6333,32.7667,18.88,80,95,1.07,TZ,1701211216
537,le pouliguen,47.2697,-2.4278,2.97,54,100,1.41,FR,1701211216
538,zeribet el oued,34.6828,6.5111,15.71,41,100,1.23,DZ,1701211217
539,severo-yeniseyskiy,60.3725,93.0408,-14.12,85,100,1.34,RU,1701211217
540,prado,-17.3411,-39.2208,25.15,85,53,5.96,BR,1701211217
541,kruisfontein,-34.0033,24.7314,15.38,72,45,8.27,ZA,1701211217
542,waingapu,-9.6567,120.2641,27.79,76,100,1.29,ID,1701211217
543,pingdingshan,33.7385,113.3012,6.63,33,98,8.1,CN,1701211218
544,mersa matruh,31.3525,27.2453,13.11,62,0,0.0,EG,1701211218
545,taseyevo,57.2169,94.8978,-19.64,95,94,1.44,RU,1701211218
546,muriti,-1.9833,32.9167,22.61,68,97,2.28,TZ,1701211218
547,trujillo,-8.116,-79.03,20.98,78,40,6.17,PE,1701211218
548,volgorechensk,57.4393,41.1555,-6.55,96,88,3.48,RU,1701211219
549,ray,23.6833,85.05,16.11,72,63,0.8,IN,1701211219
550,moose jaw,50.4001,-105.5344,5.15,52,0,8.75,CA,1701211157
551,auki,-8.7676,160.7034,29.63,70,71,0.73,SB,1701211219
552,tyre,33.2733,35.1939,14.56,57,53,2.07,LB,1701211220
553,jinka,5.65,36.65,17.91,62,51,1.33,ET,1701211220
554,junagarh,19.8667,82.9333,17.87,71,21,0.21,IN,1701211220
555,booue,-0.0921,11.9385,21.97,98,68,0.6,GA,1701211220
556,nkove,-7.95,30.85,22.53,78,87,2.52,TZ,1701211221
557,boyolangu,-8.1181,111.8935,25.05,83,67,0.36,ID,1701210933
558,richards bay,-28.783,32.0377,23.61,87,100,10.88,ZA,1701211221
559,katsuren-haebaru,26.3369,127.8719,21.43,60,0,3.09,JP,1701211221
560,thurso,58.5927,-3.5259,2.14,67,100,5.11,GB,1701211222
